StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,participantID,bevshop_number,bevshop_hungry_1,bevshop_full_1,bevshop_thirsty_1,bevshop_nauseous_1,bevshop_pleasant_1,bevshop_desirable_1,bevshop_sweet_1,bevshop_intense_1,bevshop_bitter_1,bevshop_complete,bevshop_returned,bevshop_returned,bevshop_given,bevshop_paid
2018-09-05 14:02:49,2018-09-05 14:07:07,IP Address,152.23.2.64,100,258,True,2018-09-05 14:07:07,R_3JDYFTBybncXuAC,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_041,Visit #4,31,-21,28,-100,10,-34,45,25,12,Yes,5,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2018-09-06 10:21:54,2018-09-06 10:55:32,IP Address,152.23.7.109,100,2018,True,2018-09-06 10:55:33,R_3suLBnl2GLxmWUO,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_041,Visit #5,45,30,15,-100,10,-23,45,27,10,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2018-09-07 07:23:41,2018-09-07 07:25:58,IP Address,152.23.1.38,100,136,True,2018-09-07 07:25:58,R_7X5uGVoxwQOpZkZ,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_044,Visit #2,-18,-80,57,-84,-62,-41,-44,33,38,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-07 07:34:04,2018-09-07 07:37:32,IP Address,152.23.1.38,100,208,True,2018-09-07 07:37:33,R_3ET2PAb89yPe8zL,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_046,Visit #6,-46,-100,34,-100,12,16,22,36,-62,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,Yes
2018-09-07 08:38:52,2018-09-07 08:53:20,IP Address,152.23.3.204,100,867,True,2018-09-07 08:53:21,R_1DoG5xy6MRaO5Lv,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_046,Visit #7,66,-87,42,-57,29,15,-36,-35,8,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-07 08:54:08,2018-09-07 09:00:43,IP Address,152.23.1.38,100,394,True,2018-09-07 09:00:43,R_3jTc1Mh7J8d2am9,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_034,Visit #8,60,-70,-100,-100,-22,-23,43,-39,-49,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-07 08:53:25,2018-09-07 09:02:16,IP Address,152.23.3.204,100,530,True,2018-09-07 09:02:16,R_2xL54aENFx0s9qn,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_039,Visit #5,-100,-98,-95,-97,-100,-100,-100,-100,12,Yes,2,Participant will finish the beverage at home and return the bottle next time,2,
2018-09-07 08:55:01,2018-09-07 09:02:54,IP Address,152.23.7.109,100,473,True,2018-09-07 09:02:54,R_30l9S6T34rRhECM,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_038,Visit #2,0,0,20,2,10,-12,9,12,-28,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-07 09:09:27,2018-09-07 09:11:00,IP Address,152.23.7.109,100,92,True,2018-09-07 09:11:00,R_1LdIcRm2af90FBi,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_028,Visit #7,56,-71,40,-100,38,24,23,13,-88,Yes,1,Participant will finish the beverage at home and return the bottle next time,2,
2018-09-07 10:18:38,2018-09-07 10:26:44,IP Address,152.23.7.109,100,486,True,2018-09-07 10:26:44,R_10SEN1MvUn16cZj,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_036,Visit #8,64,-87,44,-73,31,23,40,-34,-61,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-07 10:26:47,2018-09-07 10:32:51,IP Address,152.23.7.109,100,364,True,2018-09-07 10:32:51,R_vk4f07Ho4E6y9gd,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_045,Visit #1,45,-56,44,-100,26,18,21,-14,-84,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-07 10:33:20,2018-09-07 11:11:34,IP Address,152.23.7.109,100,2294,True,2018-09-07 11:11:35,R_1mQP9L1U6Nytoj0,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbc_031,Visit #9,25,-18,3,13,11,-24,17,7,-32,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,Yes
2018-09-07 14:28:53,2018-09-07 14:31:39,IP Address,152.23.64.128,100,165,True,2018-09-07 14:31:39,R_3OqWOOieWV5UIo1,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_043,Visit #1,-35,34,-45,-66,-23,-23,-40,12,9,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-07 16:31:30,2018-09-07 16:33:45,IP Address,152.23.7.109,100,135,True,2018-09-07 16:33:46,R_6m60BvLVVCQJjlD,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_025,Visit #2,33,-59,33,-100,-29,-58,7,10,23,Yes,0,Participant will finish the beverage at home and return the bottle next time,2,
2018-09-10 07:07:33,2018-09-10 07:14:20,IP Address,152.23.7.109,100,406,True,2018-09-10 07:14:20,R_1liZNKrCOrcl7Zt,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_040,Visit #7,-100,-100,-100,-100,10,12,16,13,-96,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2018-09-10 07:23:56,2018-09-10 07:26:28,IP Address,152.23.7.109,100,152,True,2018-09-10 07:26:29,R_3PRaVKXXSq7h4UN,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_044,Visit #3,-65,-25,49,-67,-38,-46,-36,20,40,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2018-09-10 08:56:11,2018-09-10 09:00:00,IP Address,152.23.7.109,100,229,True,2018-09-10 09:00:00,R_3MrLwJrDQcz2xCc,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_034,Visit #9,35,36,43,-100,5,6,20,-23,-98,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",4,Yes
2018-09-10 08:56:41,2018-09-10 09:02:11,IP Address,152.23.64.128,100,329,True,2018-09-10 09:02:11,R_33jWTAgpYyjyFjt,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_038,Visit #3,0,3,0,3,-8,-19,13,18,-23,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",4,Yes
2018-09-10 09:02:25,2018-09-10 09:07:52,IP Address,152.23.7.109,100,326,True,2018-09-10 09:07:52,R_1f3BgRju2y3wmL4,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_046,Visit #8,82,-80,2,-100,23,18,-18,-15,-17,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-10 08:55:45,2018-09-10 09:09:27,IP Address,152.23.3.204,100,821,True,2018-09-10 09:09:27,R_28FzGgwntnwLrN1,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_039,Visit #6,-94,-92,-93,-89,-95,-95,-93,-95,84,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2018-09-10 09:09:31,2018-09-10 09:11:24,IP Address,152.23.3.204,100,112,True,2018-09-10 09:11:24,R_0i8xm2q40XeLdSh,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_028,Visit #8,20,-74,17,-95,28,16,18,10,-60,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-10 10:19:42,2018-09-10 10:22:32,IP Address,152.23.3.204,100,170,True,2018-09-10 10:22:32,R_1i9CiLt0bDDJAtZ,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_036,Visit #9,67,-87,44,-100,27,15,37,-36,-57,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,Yes
2018-09-10 10:24:58,2018-09-10 10:27:44,IP Address,152.23.3.204,100,166,True,2018-09-10 10:27:44,R_1kZGz6VLReAVjBh,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_045,Visit #2,41,-60,48,-100,16,35,28,-25,-36,Yes,2,Participant will finish the beverage at home and return the bottle next time,1,
2018-09-10 10:29:17,2018-09-10 10:32:08,IP Address,152.23.3.204,100,171,True,2018-09-10 10:32:09,R_1Cf6KTL9pOnOqiZ,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_051,Visit #1,31,-89,21,-92,36,37,24,9,-69,Yes,0,Participant will finish the beverage at home and return the bottle next time,1,
2018-09-10 10:32:51,2018-09-10 12:21:15,IP Address,152.23.3.204,100,6504,True,2018-09-10 12:21:16,R_2t3gi81XID1jfFu,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_030,Visit #1,-100,42,0,-100,-36,36,26,28,-58,Yes,0,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2018-09-10 13:50:42,2018-09-10 13:56:06,IP Address,152.23.1.38,100,323,True,2018-09-10 13:56:14,R_3KMHDsR5hILIEi8,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_042,Visit #1,-16,9,13,-83,10,14,24,23,-27,Yes,0,Participant will finish the beverage at home and return the bottle next time,1,
2018-09-10 14:17:36,2018-09-10 14:36:07,IP Address,152.23.7.109,100,1110,True,2018-09-10 14:36:07,R_28HECeNiMo0rWsk,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_041,Visit #6,53,-60,29,-100,10,-17,45,20,-20,Yes,5,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,Yes
2018-09-10 14:36:12,2018-09-10 14:39:08,IP Address,152.23.7.109,100,176,True,2018-09-10 14:39:09,R_1mlSixWpFMNQ29r,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_043,Visit #2,-62,51,-48,-78,-19,-23,-24,5,17,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2018-09-10 14:47:05,2018-09-10 15:32:41,IP Address,152.23.7.109,100,2735,True,2018-09-10 15:32:41,R_6m6bff3pohJHNrX,,,,,36.052505493164,-79.107696533203,anonymous,EN,bbx_025,Visit #3,36,-32,33,-89,-64,-63,15,18,25,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2018-09-11 08:57:17,2018-09-11 09:11:34,IP Address,152.23.64.128,100,856,True,2018-09-11 09:11:34,R_86SdenuGeE0aps5,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_044,Visit #4,21,-21,18,-32,-37,-38,-54,28,27,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",5,
2018-09-11 09:51:44,2018-09-11 09:55:13,IP Address,152.23.64.128,100,209,True,2018-09-11 09:55:14,R_1NmhznIdwGjIljE,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_030,Visit #2,28,-26,0,3,35,36,24,27,-56,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",7,
2018-09-11 10:11:29,2018-09-11 10:14:30,IP Address,152.23.3.204,100,180,True,2018-09-11 10:29:33,R_6XqMUtzbgSHivJv,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_046,Visit #9,-91,82,1,0,17,16,15,-13,-17,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",5,Yes
2018-09-11 10:34:13,2018-09-11 10:39:08,IP Address,152.23.64.128,100,294,True,2018-09-11 10:39:08,R_1n7UGUv21OJDFe2,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_045,Visit #3,27,-82,32,-100,30,29,24,-32,-58,Yes,1,Participant will finish the beverage at home and return the bottle next time,7,Yes
2018-09-11 10:35:22,2018-09-11 10:41:31,IP Address,152.23.3.204,100,368,True,2018-09-11 10:41:31,R_1f2wrRQia103joK,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_051,Visit #2,38,-80,39,-100,22,23,15,15,-75,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",6,
2018-09-11 10:51:20,2018-09-11 10:55:31,IP Address,152.23.3.204,100,251,True,2018-09-11 10:55:31,R_2R7XoMR7iutVoDS,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_039,Visit #7,-100,-99,-100,-98,-98,-95,-95,-92,38,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",6,
2018-09-11 11:40:21,2018-09-11 11:42:29,IP Address,152.23.3.204,100,127,True,2018-09-11 11:42:30,R_6Go9eBC56ACPebT,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_038,Visit #4,0,0,6,0,-19,-16,18,16,-23,Yes,0,Participant will finish the beverage at home and return the bottle next time,7,
2018-09-11 11:53:08,2018-09-11 11:55:59,IP Address,152.23.3.204,100,170,True,2018-09-11 11:55:59,R_3HhtjcKYSgDWSKr,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_040,Visit #8,-100,50,45,-100,34,12,21,12,-64,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",7,
2018-09-11 12:27:29,2018-09-11 13:42:35,IP Address,152.23.1.38,100,4505,True,2018-09-11 13:42:35,R_3dWgS9xJ2kovxiK,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_028,Visit #9,-28,16,36,-96,30,13,25,11,-80,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",6,Yes
2018-09-11 14:27:07,2018-09-11 14:29:14,IP Address,152.23.3.204,100,127,True,2018-09-11 14:29:14,R_2du9AEiJkW7r7A7,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_043,Visit #3,42,-56,-37,-52,-13,-19,-26,12,12,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",6,Yes
2018-09-12 06:57:14,2018-09-12 08:03:12,IP Address,152.23.64.128,100,3957,True,2018-09-12 08:03:12,R_C33MqvpDuBufQfD,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_042,Visit #2,-30,-92,12,-15,4,-5,10,30,-5,Yes,0,Participant will finish the beverage at home and return the bottle next time,7,
2018-09-12 08:03:21,2018-09-12 08:21:42,IP Address,152.23.64.128,100,1100,True,2018-09-12 08:21:42,R_ZKQnL7rLS2NaDhD,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_025,Visit #4,0,2,49,45,-59,1,-5,-4,1,Yes,0,Participant will finish the beverage at home and return the bottle next time,6,
2018-09-12 08:31:34,2018-09-12 10:05:53,IP Address,152.23.64.128,100,5659,True,2018-09-12 10:05:54,R_5zhnFUJ0pG5hW6Z,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_041,Visit #7,35,-37,25,-100,24,-12,29,16,9,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",6,
2018-09-17 11:38:57,2018-09-17 13:23:14,IP Address,152.23.7.109,100,6257,True,2018-09-17 13:23:14,R_3dG7Nh5Ek2wNgeN,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_038,Visit #6,3,4,0,6,-12,-12,14,18,-29,Yes,7,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2018-09-17 11:38:15,2018-09-17 13:23:34,IP Address,152.23.64.128,100,6319,True,2018-09-17 13:23:35,R_2dxRkUW920dZwTG,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_039,Visit #9,-100,-95,-95,-91,-98,-98,-95,-88,72,Yes,6,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,Yes
2018-09-11 14:51:35,2018-09-18 08:59:42,IP Address,152.23.1.38,100,583686,True,2018-09-18 08:59:43,R_3P4DkHNiTUK8c2a,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_044,Visit #6,-66,-51,27,-46,-38,-32,-45,32,44,Yes,6,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,Yes
2018-09-18 10:25:49,2018-09-18 10:28:17,IP Address,152.23.64.128,100,148,True,2018-09-18 10:28:17,R_2CNajf7t4hRyCrG,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_051,Visit #4,50,-100,-33,-100,21,13,25,16,-50,Yes,8,Participant will finish the beverage at home and return the bottle next time,0,
2018-09-18 08:46:07,2018-09-18 10:37:48,IP Address,152.23.7.109,100,6700,True,2018-09-18 10:37:49,R_1Ld0zhzHpMB0lTS,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_045,Visit #5,53,-59,45,-100,34,31,10,11,-63,Yes,8,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2018-09-18 11:03:22,2018-09-18 11:12:28,IP Address,152.23.64.128,100,545,True,2018-09-18 11:12:29,R_3hhI3JcUTIsp2MS,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_025,Visit #6,23,-23,39,-100,-44,-42,13,15,15,Yes,0,Participant will finish the beverage at home and return the bottle next time,0,Yes
2018-09-18 12:45:04,2018-09-18 12:48:58,IP Address,152.23.64.128,100,233,True,2018-09-18 12:48:58,R_2uZC0s1OWy4XiW9,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_030,Visit #4,-88,78,-64,-100,32,32,25,26,-57,Yes,7,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2018-09-18 14:18:56,2018-09-18 14:25:49,IP Address,152.23.64.128,100,412,True,2018-09-18 14:25:50,R_1OvsEXyMOLOM4OK,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_043,Visit #5,29,-44,24,-77,-20,-22,-17,-1,18,Yes,7,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2018-09-18 14:27:46,2018-09-18 15:13:29,IP Address,152.23.64.128,100,2742,True,2018-09-18 15:13:30,R_zVlkn1NN4agKrO9,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_042,Visit #4,64,-100,55,-30,18,33,16,32,0,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2018-09-18 15:13:39,2018-09-18 16:02:11,IP Address,152.23.64.128,100,2911,True,2018-09-18 16:02:12,R_3JeLIOpVbpDjWU1,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_041,Visit #9,36,-55,17,-100,16,-16,38,21,-19,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,Yes
2018-09-18 16:02:13,2018-09-19 07:26:41,IP Address,152.23.64.128,100,55467,True,2018-09-19 07:26:42,R_zbObFWeKHhu2UBr,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_044,Visit #7,-54,-58,25,-73,-46,-18,-57,30,27,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2018-09-19 07:27:35,2018-09-19 08:26:53,IP Address,152.23.64.128,100,3557,True,2018-09-19 08:26:53,R_3gZ8Ppox2pZ9LcX,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_038,Visit #7,28,-42,21,3,-15,-12,24,24,-26,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2018-09-19 10:15:29,2018-09-19 10:21:31,IP Address,152.23.64.128,100,361,True,2018-09-19 10:21:31,R_2ri7duxPiEMECta,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_045,Visit #6,44,-76,57,-100,23,23,19,-13,-31,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,Yes
2018-09-19 11:58:13,2018-09-19 12:18:23,IP Address,152.23.64.128,100,1209,True,2018-09-19 12:18:23,R_3lYvtpPud1Ndvt6,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_030,Visit #5,23,-35,-100,-98,30,33,26,8,-32,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2018-09-19 14:31:40,2018-09-19 14:37:01,IP Address,152.23.3.204,100,320,True,2018-09-19 14:37:02,R_t0ddr0v8HlGvT7b,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_043,Visit #5,-34,31,-21,-25,-18,-24,-20,10,16,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2018-09-19 15:00:28,2018-09-19 15:10:40,IP Address,152.23.64.128,100,612,True,2018-09-19 15:10:41,R_28A6oUuURtEgJHm,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_051,Visit #5,40,-100,29,-100,20,25,21,14,-99,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2018-09-19 15:07:54,2018-09-19 15:13:43,IP Address,152.23.3.204,100,349,True,2018-09-19 15:13:43,R_ufgTHS7JrWsUokF,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_048,Visit #1,17,-9,37,-100,-13,-28,2,4,8,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2018-09-20 14:23:52,2018-09-20 14:26:22,IP Address,152.23.1.38,100,150,True,2018-09-20 14:26:23,R_2f8xBBfUB7Bo0O1,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_043,Visit #7,-24,33,-19,-44,-27,-30,-37,10,11,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",3,
2018-09-20 14:36:07,2018-09-20 14:41:18,IP Address,152.23.1.38,100,310,True,2018-09-20 14:41:18,R_1pyxCIqbgrUP52Y,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_025,Visit #7,-38,26,33,-17,-16,-18,15,8,14,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2018-09-20 15:27:55,2018-09-20 15:45:11,IP Address,152.23.1.38,100,1036,True,2018-09-20 15:45:12,R_2cnqavOaD1v3pEe,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_042,Visit #5,-12,12,46,0,20,14,18,27,2,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",0,
2018-09-21 06:55:38,2018-09-21 07:04:13,IP Address,152.23.64.128,100,514,True,2018-09-21 07:04:13,R_3m3muVGf3xOdOdT,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_055,Visit #1,11,-98,-49,-67,17,16,16,16,-16,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-21 07:22:40,2018-09-21 07:24:29,IP Address,152.23.64.128,100,108,True,2018-09-21 07:24:29,R_2UXT7Mq8iPpiXLb,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_044,Visit #8,52,-54,17,-96,-20,-27,-27,11,32,Yes,2,Participant will finish the beverage at home and return the bottle next time,2,
2018-09-21 09:05:13,2018-09-21 09:10:45,IP Address,152.23.64.128,100,331,True,2018-09-21 09:10:45,R_24cjYKNvBEqyoqh,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_038,Visit #8,1,2,0,3,-15,-21,12,11,-18,Yes,1,Participant will finish the beverage at home and return the bottle next time,2,
2018-09-21 09:25:44,2018-09-21 09:28:28,IP Address,152.23.3.204,100,164,True,2018-09-21 09:28:28,R_3qBT3vnBUS0KtJO,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_048,Visit #2,42,-24,7,-82,-9,-9,-17,1,13,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-21 09:41:41,2018-09-21 10:50:04,IP Address,152.23.3.204,100,4103,True,2018-09-21 10:50:04,R_eWI3f5hPH88guvD,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_045,Visit #7,45,-13,16,-100,20,15,34,-6,-14,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-21 12:01:40,2018-09-21 12:06:26,IP Address,152.23.3.204,100,285,True,2018-09-21 12:06:26,R_2S6oyjsRVGO4U1t,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_030,Visit #6,31,-33,0,-100,33,35,23,29,-34,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,Yes
2018-09-21 12:19:55,2018-09-21 12:35:05,IP Address,152.23.3.204,100,909,True,2018-09-21 12:35:05,R_2ATnN7uE07i4QUG,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_061,Visit #1,-16,24,26,-79,-31,-29,-38,21,29,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-21 12:36:29,2018-09-21 12:52:27,IP Address,152.23.3.204,100,958,True,2018-09-21 12:52:28,R_2cCbkIQuRn2qmQQ,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_053,Visit #1,12,-16,13,-100,27,20,25,15,-44,Yes,1,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-21 14:12:00,2018-09-21 14:54:27,IP Address,152.23.3.204,100,2546,True,2018-09-21 14:54:27,R_3J48Vin1KJgrq0C,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_025,Visit #8,-24,46,34,27,-14,-32,17,17,21,Yes,4,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,
2018-09-21 14:54:28,2018-09-21 15:17:09,IP Address,152.23.3.204,100,1360,True,2018-09-21 15:17:09,R_3LZSHL6VZ2orBZE,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_051,Visit #6,-85,-60,27,-90,15,19,10,7,-95,Yes,2,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,Yes
2018-09-21 15:17:10,2018-09-21 16:43:12,IP Address,152.23.3.204,100,5161,True,2018-09-21 16:43:12,R_2wKLi9KblJ3us2c,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_042,Visit #6,36,-96,29,-20,23,22,20,37,10,Yes,0,Participant will finish the beverage at home and return the bottle next time,2,Yes
2018-09-24 07:13:03,2018-09-24 07:17:32,IP Address,152.23.64.128,100,268,True,2018-09-24 07:17:32,R_1F57Ibzqd2Gv1nd,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_055,Visit #2,-88,-96,36,-63,8,6,23,6,-11,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2018-09-24 07:24:07,2018-09-24 07:25:46,IP Address,152.23.64.128,100,99,True,2018-09-24 07:25:46,R_3j7ExVag5meEbw6,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_044,Visit #9,63,-76,39,-77,-12,9,-28,-19,13,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,Yes
2018-09-24 07:59:19,2018-09-24 08:03:25,IP Address,152.23.3.204,100,246,True,2018-09-24 08:03:25,R_3e8i18lpP5O9s74,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_051,Visit #7,30,25,39,-93,20,20,24,10,-89,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",1,
2018-09-24 08:18:48,2018-09-24 08:21:40,IP Address,152.23.7.109,100,171,True,2018-09-24 08:21:40,R_vIADyUatNH9joYx,,,,,36.0525054931640625,-79.107696533203125,anonymous,EN,bbx_038,Visit #9,0,-3,0,0,-22,-15,19,20,-27,Yes,3,"Participant finished the beverage in BevShop, it is included in the number of empty bottles returned",2,Yes
